IP,53.43,5.11664,-0.96672,6.93027,6.48485,52.15712,2.97343,2.12353,3257,3.90011,2.26777,80.85354,5.44782,1.6223,166.2987,1.16895,171.0672,19.75244,-0.09996,848,29.58653,887,3.26542
IOTS,7.4,0.49574,-0.1834,1.19652,-8.60957,3.0206,0.35194,0.23562,-2.165,-9.95687,1.41265,605.9285,,3.51511,37.65706,3.06698,40.46737,31.01379,,-5.587,48.96457,6.543,11.66061
IPAS,0.38,-0.28615,-0.18704,0.01142,-36.878,0.8233,-0.31115,-0.31128,-18.416,-37.42762,0.0745,-219.0358,,0.98352,0,,0,-17.83831,-10.07823,-20.361,17.67982,-20.554,-37.78239
IPCI,0.72,-0.34629,-0.32938,0.01434,-150.1651,0.22865,-0.3679,-0.36715,-9.97703,-160.9142,0.07042,43.26701,,0.76678,0,0.7419,333.9898,89.39378,119.8837,-11.41015,64.7673,-11.41015,-160.9139
IPG,23.03,1.79902,1.12087,-4.25934,12.04582,19.82744,1.40537,1.37176,1130.7,11.11337,2.08022,375.5133,7.84079,0.97212,58.40981,,62.35802,3.37823,2.53149,876,,543,7.08033
IPGP,233.38,8.44483,5.10207,35.713,39.11678,25.77727,7.25829,7.26144,630.14,39.17065,20.81239,33.3898,20.78662,8.81842,2.24386,7.27137,2.42207,28.89251,20.15629,551.871,56.56308,397.021,28.17788
IPHI,30.1,-0.03916,0.94564,1.96273,-20.16048,8.25845,-1.88558,-1.88352,7.656,-27.59326,9.47136,-124.6627,,8.61174,102.6463,8.08347,102.6463,5.89653,30.7258,-96.08,56.43378,-79.506,-22.83336
IPHS,40.21,4.0747,0.08449,3.91496,8.73475,36.70699,2.19517,2.01573,108.671,7.8442,1.47314,-34.23249,-9.43275,2.64466,92.93858,1.36146,92.93978,15.08493,-3.49081,56.637,20.64045,39.669,5.50466
IPI,3.64,0.10257,0.0321,3.15365,-9.34349,1.36354,-0.18703,-0.23981,21.994,-16.30194,0.00837,95.02419,,2.98634,12.28087,0.76882,15.73383,-21.05575,-18.97502,-25.695,3.66672,-22.911,-14.53679
IPIC,11.8,-20.68472,-29.15301,-10.5373,-21.85985,113.2473,-27.37282,-36.13653,-8.1923,-27.34939,0.34614,-23.19704,,0.32798,,0.28978,,8.34054,,-44.99833,68.497,-45.10413,-31.90938
IRBT,64.19,3.07771,1.84403,10.88472,8.22393,30.78649,2.18628,2.18899,100.29,8.63956,5.9352,16.75639,29.03577,2.19865,0,1.65784,0,53.83823,15.16906,76.366,49.00482,62.865,7.11214
IRDM,11.25,1.45705,-1.12659,15.74748,25.77325,3.49692,0.42881,0.51314,223.553,26.68744,3.03072,-177.3116,-9.45177,1.91887,101.3521,1.82519,106.7077,7.46401,3.15895,119.572,72.13657,64.42,17.82317
ISCA,44.1,4.93837,1.03565,26.53724,14.32101,15.03376,2.62328,2.49324,215.632,15.66768,5.85798,140.6736,16.10081,3.80536,17.50861,,17.77259,1.99469,1.85871,105.198,49.04451,110.823,16.50544
JACK,85.33,7.45529,1.21398,-14.45739,19.54002,45.10345,4.16373,4.80508,319.371,14.13354,0.1283,36.79234,24.17842,1.53064,,1.51781,,-16.62547,0.58439,219.25,57.70734,144.763,10.64086
ITUS,3.84,-0.34787,-0.31272,0.28689,-1381.41,0.02562,-0.70116,-0.33118,-6.15617,-1381.79,0.33052,73.07346,,5.31527,0,,0,,-17.35147,-5.2852,,-5.2578,-1457.986
JAG,14.13,-1.77575,-1.97764,3.28438,-130.5115,1.25521,-0.53302,-0.53419,-237.451,-147.3899,0.04472,-1211.503,,0.34998,22.1636,,22.1636,315.3455,,-393.991,87.28303,-113.74,-183.0131
JAGX,0.195,-0.18709,-0.26512,-0.33478,-603.7773,0.10455,-1.33554,-0.66996,-12.89076,-10411.09,0.00325,123.3608,,0.26471,35.0861,0.15042,50.84966,2084.69,,-17.62846,90.7922,-5.43777,-190.9316
JAKK,2.1,-1.26242,-0.1657,1.3232,-11.75595,28.74676,-1.59502,-2.35433,-29.619,-13.28014,2.41036,144.6384,,2.08215,142.7104,1.65174,170.585,-18.19956,-1.66375,-81.422,25.39198,-47.985,-7.81718
JASN,3.11,0.95303,0.54022,-6.58378,3.9609,24.84738,-0.289,-0.53685,65.931,-2.29057,1.8827,93.76354,,2.02194,6892.47,1.31997,7063.195,-8.33638,,-14.857,20.17403,-14.061,-1.58383
JBLU,20.32,3.09554,0.59309,15.05919,14.25517,21.22702,1.74637,1.74832,1431,13.12901,2.15888,-40.32794,34.40847,0.50355,20.74886,0.48058,24.80348,7.00792,7.08405,921,66.8995,577,8.22523
JAX,11.45,1.13339,0.53893,4.60845,3.05417,15.81631,0.59706,0.43713,20.94,2.75492,0.72888,45.59545,15.4959,0.62377,9.92168,0.53039,18.20432,7.00417,8.25397,6.426,17.39555,6.428,2.75578
JCOM,78.92,6.52096,3.06388,-13.83479,21.98063,22.96837,3.15463,3.15827,407.749,17.88864,7.33358,51.26892,3.86063,2.34033,98.20044,,98.20142,25.62888,24.65461,199.966,84.58508,153.531,13.89511
JCP,3.02,1.21806,0.18962,4.41987,0.66368,40.19283,-0.16056,-0.61905,839,-1.93507,1.46795,-1.99897,,1.46226,289.4851,0.27787,306.889,1.76723,-0.74891,-242,34.63937,-191,-1.52727
JCTCF,14.7,1.25794,0.52406,8.94454,9.02816,20.66465,1.19994,1.13221,4.49478,9.3609,2.48829,-32.1069,6.19401,8.26228,0,4.31384,0,-9.6704,0.75276,4.21637,23.28302,2.56317,5.48938
JILL,4.42,1.52409,,-3.80938,9.91012,16.02274,0.64659,0.71976,99.149,7.15124,0.59374,162.9733,,1.25538,133.2179,0.49163,134.7788,13.03342,,49.926,66.4733,31.365,4.49262
JMBA,8.58,-0.82757,-0.26572,-1.04925,-22.60472,4.72764,-1.11642,-1.11224,-4.303,-28.07857,0.76154,77.16266,,0.53318,,0.52254,,-17.70092,-18.86292,-16.991,62.62321,-17.057,-23.19071
JNPR,24.33,2.15127,2.51064,3.98523,16.87023,13.16797,1.67579,1.56102,1139.3,16.14815,8.29713,-21.7732,34.33454,2.40738,45.63866,2.35341,45.63866,-10.54417,2.86329,811.8,61.10956,595.7,11.84954
JOUT,62,5.12231,3.79025,21.76277,10.15864,51.65011,3.54405,3.80367,65.304,9.82744,7.83711,62.94367,28.12207,2.85735,0,1.79576,0,24.37879,3.53766,56.579,43.47088,37.769,7.35643
JW A,63.7,5.14719,1.64348,-14.82705,12.88071,30.61626,1.49212,3.1942,381.812,11.1209,2.23419,45.53218,-10.8738,0.571,36.65073,0.51842,36.65073,4.40342,-0.73098,202.242,72.94945,184.801,10.43454
JWN,48.41,6.78508,2.49852,4.42515,5.98915,91.64002,2.836,2.8414,1593,5.10402,7.07186,-0.34858,-4.44548,1.06507,274.4115,0.44877,280.1433,8.94347,4.98861,790,36.10286,480,3.10118
KALU,100.9,7.1175,1.80411,41.88131,10.78354,81.33038,5.47681,4.79004,189.4,9.51699,13.9982,-5.33083,1.46303,3.79318,49.52432,2.59214,49.52432,6.38747,0.54401,133,20.90877,82.6,5.91055
KAR,54.2,3.88033,1.89882,-10.66894,15.57259,25.08069,2.09481,1.96198,830.6,11.50954,2.36161,79.89551,24.24272,1.31316,179.6552,,180.4903,3.59511,11.98587,398,42.53326,270.4,7.81955
KBH,28.45,2.18805,,19.31439,7.03139,45.97084,1.85335,2.13696,315.066,6.63828,5.84059,197.4945,,,127.3569,,127.3569,6.4778,22.86713,314.581,16.81964,205.204,4.66535
KBAL,17.04,1.30757,0.52604,4.42646,8.12625,17.71785,0.96005,0.90472,69.493,8.66026,2.12328,-38.61659,26.54804,1.71442,0.08574,1.36609,0.09852,2.22913,-10.11887,56.163,33.27911,34.126,5.10683
KBSF,5.36,-8.35645,-1.06373,45.64783,-64.31275,19.25186,-2.47846,-9.40458,-8.46367,-37.93384,13.199,-3840.901,,7.67978,0,7.15862,1.9208,-48.55642,,-21.8786,0.3739,-16.38232,-48.36807
KEQU,34.05,3.34245,0.3983,16.75963,5.72302,53.63302,1.65627,2.26346,11.323,4.86872,3.36807,475.3788,32.89204,2.39067,3.40705,1.71198,16.42435,25.74495,6.14218,8.85,20.53591,6.258,4.31066
KEYW,7.86,0.19276,0.00166,-4.03461,-1.23011,9.02661,-0.22385,-0.22711,14.949,-4.98453,0.35753,463.0403,,1.49989,83.47749,1.2606,85.64782,84.07324,12.64091,-22.011,24.90047,-10.951,-2.47992
KGC,5.09,1.37631,0.05534,4.56695,13.12443,3.38492,0.36254,0.45079,1621.586,12.68544,1.05969,280.1539,,3.90296,37.79998,2.03332,37.79998,-10.2459,-5.1711,539.7558,21.98607,573.7643,13.38783
KIRK,9.69,1.68663,1.34167,8.80061,1.47481,39.55629,0.3276,0.31919,31.094,1.54798,5.01149,-7.03936,-15.76721,1.82999,,0.99179,,10.56015,7.17847,9.816,35.05473,5.296,0.83518
KGJI,1.27,0.41899,-0.40619,5.89596,9.25469,30.24472,0.39404,0.39091,187.6434,1.75981,23.71589,-75.17706,-8.09626,1.59331,347.8064,1.48902,673.1232,83.7282,17.02372,35.36752,9.94795,26.19265,1.30329
KL,19.97,1.86914,0.99768,7.06922,27.13035,4.56615,0.98361,0.96077,454.6238,26.23148,1.41431,497.7647,,2.29642,1.91924,1.97886,3.33234,62.23377,23.90741,252.589,38.67972,202.6725,21.04763
KLAC,109.01,7.35165,4.93939,5.48178,37.41569,24.10528,5.88056,6.97308,1482.045,33.71383,17.62127,29.58393,5.76515,3.73237,202.8701,3.0569,202.8701,11.28278,1.87112,1327.64,63.3775,1098.341,28.92
KLIC,25.01,0.60843,1.79043,10.37791,13.69201,12.16536,1.85412,0.3543,172.519,12.81591,9.20148,-552.42,-6.07827,5.72044,1.89682,5.0803,1.89682,42.80435,0.45147,125.775,46.47466,27.091,3.07928
KMX,61.94,4.67801,-3.52006,18.18688,6.41346,91.76979,3.26182,3.73081,936.621,6.33951,0.14484,12.94093,12.71639,2.70305,383.2894,0.50768,394.1445,10.95476,9.67614,1095.8,13.7791,694.569,4.06515
KNDI,4.85,-0.49783,-0.09756,4.36481,-25.37045,2.14433,-0.59752,-0.59987,-21.30242,-30.74783,0.10184,157.6309,,1.29093,13.78425,1.20437,41.19298,148.4113,9.76731,-31.61051,13.95273,-28.64748,-27.86568
KODK,5.35,3.83178,-2.68692,-1.43192,-1.1757,35.77103,3.33841,1.94315,149,-0.84912,8.07512,1306.88,,2.2864,700,1.62768,707.0175,-4.16667,-10.85167,-13,23.18746,85,6.79295
KNL,20.19,1.63177,0.6697,-0.45027,7.76499,23.0228,1.34556,1.08879,133.128,6.93729,0.04465,-71.4437,-0.09719,1.2474,50.50463,0.59766,53.2942,7.94083,4.74528,78.592,36.59475,53.563,4.73055
KOOL,2.0101,-0.85959,-0.70895,-0.45512,-69.73313,1.39699,-3.29008,-0.90984,-8.913,-204.9432,0.24739,93.63543,,2.06346,16.09269,1.23123,16.09269,-18.52933,-5.25257,-9.91,38.96724,-9,-66.80408
KONA,1.9,-0.81504,-0.5869,0.56015,-11.77456,17.694,-1.62588,-2.31671,4.83,-13.03433,0.50447,22.45295,,0.54472,651.9689,0.44197,665.7249,-2.53028,13.27567,-23.342,36.08981,-23.432,-13.08458
KOP,41.1,4.70883,1.58969,-10.48683,6.69604,68.38459,3.83327,2.31607,188.1,4.08675,2.90205,-15.35627,-6.10768,1.80192,666.2663,0.95946,677.6777,16.89017,-1.04408,60.3,21.78245,50.4,3.51067
KOPN,3.12,0.03178,-0.4106,0.99666,-108.823,0.39822,0.00357,-0.01762,-27.19598,-101.8017,0.90841,498.2202,,6.58813,0,6.16835,0,78.81852,-4.27657,-28.34312,22.83792,-0.14048,-1.00612
KORS,62.08,4.73396,5.81963,0.25958,13.45381,29.43637,4.23521,3.44769,1073.2,15.32368,2.08389,-8.70709,33.32811,2.00055,47.78275,1.06273,47.78757,6.45328,28.1096,626.2,60.149,533.4,11.58149
KOSS,1.78,-0.4877,-0.02917,2.00711,-4.33532,3.11514,-0.12458,-0.55854,-0.46616,-3.21394,0.06228,-2207.481,,5.15686,0,1.93202,0,-12.02069,-8.67512,-1.00097,27.45633,-4.10818,-17.88631
KRA,47.71,5.85005,4.29121,-17.23465,8.50532,63.32251,3.09221,1.51029,372.204,1.77324,2.81766,617.8004,,2.08077,247.4357,0.95894,254.1361,12.17678,6.61513,34.762,27.64301,47.017,2.24173
KRO,22.6,4.07161,1.22778,6.5082,18.69867,14.91803,3.7582,3.71615,379.1,17.68074,2.77826,432.7672,14.53663,4.58963,62.8132,2.93823,62.90601,35.84058,-2.63824,305.7,32.32504,430.7,24.91035
KRNT,12.9,0.0947,0.00991,4.20613,-1.82578,3.42548,-0.0397,-0.051,3.234,-1.4296,0.84005,-101.7401,,3.50419,0,2.1384,0,-6.36821,23.84085,-1.631,47.42918,-1.66,-1.45502
KRYS,10.09,-0.82852,-0.43021,4.79992,,0,-0.76839,-0.79183,-4.748,,4.81127,-83.42335,,77.99062,0,,0,,,-7.919,,-7.919,
KSS,65.51,10.19316,3.86924,32.29762,7.41555,113.4918,4.30357,4.30507,2408,5.8497,7.78571,37.47409,0.67926,2.01094,80.86989,0.67484,83.19204,9.20226,-0.19161,1117,36.23462,723,3.78633
KTCC,6.96,1.04118,0.6147,9.53513,1.54981,41.76206,0.51452,0.33161,14.713,1.5511,0.04182,-41.56198,-13.66558,2.15805,26.95334,0.85683,31.95364,-5.73082,6.18841,4.665,7.86251,3.605,0.79565
KVHI,10.35,0.09764,-0.08186,3.30863,-5.47449,9.75061,-0.57458,-0.57679,2.273,-6.20784,2.50543,98.7896,,2.25562,42.18237,1.73123,44.5313,-11.27248,3.14698,-9.938,43.67723,-9.434,-5.89301
LAC,6.98,-0.54823,-0.24771,1.58358,-702.4009,0.07279,-0.56374,-0.56564,-37.60771,-775.0583,0.8065,29.23143,,16.43878,0.69047,15.87863,0.85412,-15.35581,,-42.83265,-42.26107,-42.83265,-775.0583
KWR,148.13,3.28557,2.66565,18.78835,7.65094,61.96823,3.33325,1.86121,112.648,7.3978,6.75377,-129.8658,-12.49377,2.62749,14.97969,2.06384,16.3867,10.36733,2.97625,60.668,35.54462,24.642,2.8674
LAD,100.52,13.36167,0.67374,25.62965,4.05478,401.3014,11.06053,11.06866,466.708,3.44092,2.29306,140.0676,32.67721,1.20939,94.94635,0.2825,273.8487,17.9338,24.91441,347.069,15.03083,278.117,2.75732
LAKE,12.95,0.95236,1.05658,10.62344,10.06342,12.19143,0.5313,0.84259,9.984,7.2787,2.64816,10.48321,20.48668,6.43049,1.55122,3.2043,2.59837,3.0848,-2.20093,8.965,37.36997,6.306,6.91963
LAZY,10.05,,-0.30231,6.84655,,0,-0.40486,-0.40365,-1.00107,,0.00756,-592.3928,,0.2839,0,,2.241,,,-0.72212,,-0.72212,
LBCC,2.66,-1.64025,-1.12139,0.04943,-261.5631,0.61327,-1.50433,-1.64078,-13.04589,-229.2128,0.04697,42.58601,,1.09808,2.38688,0.62596,11.47633,19.50382,,-13.64983,7.86272,-13.64983,-270.4961
LB,38.21,5.10201,0.04534,-8.97143,13.67846,44.0558,3.10801,3.12559,2299,10.38632,5.41071,-7.1005,4.1571,1.62137,,1.01083,,7.44041,3.84758,1312,39.26225,892,7.06087
LBRDA,84.8,8.30813,-0.16435,57.83638,-331.1182,0.07148,8.34833,8.10412,-21.708,18718.3,0.44814,3210.689,74.39066,7.96796,4.74277,,4.74277,8.69839,-30.8992,2450.6,,1517.894,11594.06
LBIX,1.2205,-0.46014,-1.01495,0.37125,-365.4098,0.1516,-0.931,-0.55669,-1.28342,-255.9376,0.29857,-144.6866,,4.89627,0,4.89627,0,,-41.9562,-1.56316,-10.71344,-1.56316,-367.3289
LBTYA,31.31,3.49651,4.4159,-16.78045,10.65992,17.58936,-1.92606,-2.26797,6911.7,-10.33963,2.05176,-126.9015,,0.43465,559.1403,,620.3512,-5.42854,8.66861,-1556,62.3813,-1923,-12.39625
LCUT,12.4,24.1929,0.55715,8.17311,2.60063,39.27652,23.10876,22.68604,30.417,1.86013,0.50998,2158.506,69.59999,3.61355,45.05633,1.76169,45.08914,-5.55498,3.54508,10.779,37.12958,343.154,59.14775
LCII,104.15,6.87139,0.66212,15.94358,9.97691,84.62201,4.71622,4.72364,269.008,9.91,1.04238,-84.08928,23.58835,2.29148,7.64832,0.78198,7.64832,35.80004,18.9709,212.844,22.95935,119.674,5.57201
LDOS,65.4,3.79254,1.6013,-16.29139,5.49656,65.93193,2.20174,1.63721,1021,3.86431,2.58278,-101.6734,-15.97556,1.21435,90.68249,1.00863,92.31454,-2.29126,9.53823,393,12.26155,251,2.44838
LEA,186.09,23.24692,15.16932,34.46942,7.87805,295.433,17.65707,16.83729,2112.7,7.45932,22.4363,14.67413,5.56302,1.3623,47.01843,1.11392,47.23527,15.51201,7.03771,1526.7,11.48336,1167,5.77906
LE,23.35,0.97222,-0.30245,-1.86616,2.06764,43.82479,0.19604,0.19434,53.996,0.03185,6.09253,118.7476,-33.94769,2.36892,158.339,1.07155,158.339,11.28757,-2.37025,0.448,42.45488,6.295,0.44751
LEE,1.95,1.18108,1.1973,-7.63267,16.46208,10.02688,0.48135,0.45763,122.093,7.09348,0.24262,-17.38952,,0.76481,,0.72534,,-6.6258,-4.31724,37.146,95.71631,25.439,4.78123
LEG,44.36,3.42306,0.71899,1.50796,11.86419,28.72919,2.39744,2.50518,574.5,10.9539,3.98863,6.65052,9.76556,1.80957,92.245,1.22454,105.1672,8.94102,2.92421,432,22.00669,343.9,8.72255
LENS,2.54,-1.12798,-0.90003,0.30393,-219125,0.00052,-1.1814,-1.15744,-17.174,-112007.1,0.41138,12.48982,,3.00633,6.83952,2.92563,14.48368,-38.46154,-41.65125,-17.591,-2912.5,-17.717,-221462.5
LEN,58.94,3.53268,3.57233,31.91378,9.40674,53.30719,3.76748,3.35158,1624.266,9.40674,11.0214,-9.06765,1.70612,,101.2728,,101.2728,12.11099,25.23558,1189.611,14.98873,802.656,6.10258
LEXEA,39.28,4.59912,18.99559,-417.468,-29.0978,181.2511,22.16404,-3.44921,1512,-30.58526,59.89272,-104.7367,,0.71315,165.9256,,186.5466,89.6078,,-3146,81.72273,-192,-19.49251
LFGR,7.05,-0.94148,-0.84294,1.47102,-24.29801,6.29266,0.34499,-1.52558,-19.807,-24.16466,1.49037,18.95105,,2.01395,0,,0,16.88193,-9.08218,-31.171,39.45034,-31.133,-24.13598
LGF A,25.83,8.21941,6.8931,-15.86429,4.75456,19.49658,0.49625,2.00612,1718.8,-4.19803,1.0319,553.6835,,1.01635,108.9572,0.86131,121.6529,51.95479,15.0598,178.1,43.68628,444.1,10.12588
LGIH,70.57,4.82133,-2.88723,21.87298,13.49812,52.64933,4.78024,4.7442,170.592,13.62539,3.09312,43.67903,57.07537,,97.00906,,97.00906,70.99818,75.19366,171.402,25.4714,114.406,9.09457
LIFE,2.65,-1.84124,-1.69323,2.15666,,0,-1.8685,-1.89277,-46.432,,2.85738,27.35732,,8.37119,22.91073,,30.71212,,,-48.207,,-48.207,
LGND,165.16,1.06794,4.02284,3.10748,48.24487,6.20954,0.53473,0.50724,80.598,40.56002,9.5354,-122.0944,,0.99227,4.71725,0.97396,60.87927,32.15661,35.06845,57.229,96.19634,12.553,8.89646
LILA,19.45,-0.51615,-0.38056,-24.68043,-5.5766,20.89031,-2.14251,-4.99232,1352.9,-18.13928,3.09498,-345.4232,,0.86634,183.4515,,191.3593,-7.88818,,-651.2,75.59331,-861.8,-24.57939
LINC,1.99,-0.09546,-0.67249,1.26492,-1.80101,10.95375,-0.5036,-0.46595,2.363,-4.49031,0.58926,143.1141,,0.94175,114.7993,0.90685,114.7993,-7.12022,-7.18513,-11.758,50.57761,-10.984,-4.19472
LIND,10.27,0.49872,-0.61046,1.66705,4.03146,5.90164,0.08399,0.08509,28.095,0.92794,2.15334,61.10585,,0.91192,154.4234,0.89949,156.0693,12.63719,,2.472,49.14673,4.038,1.93993
LINU,1.45,-8.00173,,-10.26292,-2365.411,0.33731,-11.14189,-8.60112,-90.81713,-664.2107,0.01027,96.52066,,0.01154,1022.021,,1762.506,-99.99962,-33.59025,-91.77731,,-91.36913,-2373.26
LITE,63.8,4.03363,0.31385,13.5382,9.85528,18.03523,-1.57756,2.73671,188.7,-5.97045,10.0185,2305.524,,4.84061,38.04235,4.16399,39.09522,52.67925,6.59198,27,34.53787,183,16.33668
LIVE,12.16,3.24462,0.57141,-2.86636,11.44598,41.80936,1.60629,1.81178,23.82751,6.9601,0.90411,34.41334,,0.86698,89.55356,0.1978,211.3949,25.41081,118.2538,13.61517,41.38614,6.94903,4.33772
LIVX,3.8,-0.40625,-0.1074,0.82319,-11577.82,0.00225,-0.43146,-0.42307,-8.71438,-6333.209,0.27761,27.18826,,0.63757,0,,21.07805,,,-15.04042,245.9133,-15.04042,-18739.62
LL,23.92,-0.81397,1.12282,6.60421,-3.59265,36.12489,-1.4406,-1.44487,-19.227,-3.74728,0.69982,98.0304,,1.67262,7.58162,0.20047,7.58162,6.10777,4.81523,-38.557,35.86832,-40.923,-3.97723
LKQ,37.95,2.21561,1.09388,-0.26562,8.73719,31.34402,1.53615,1.50537,1097.193,7.87341,0.90502,-32.18999,11.58261,2.88959,78.07261,1.08968,81.08249,35.33215,18.75257,766.627,39.02289,467.49,4.70444
LLIT,1.84,-0.24145,-0.33765,0.66025,-61.22742,0.60104,-0.94703,0.07008,-3.58839,-77.28054,0.41402,89.10762,,16.63228,0,15.54793,0,-91.9199,-9.60262,-4.95831,-19.58203,-4.85297,-58.34741
LMNR,23.73,0.8999,0.09098,10.62434,10.70748,8.44866,0.42675,0.44765,20.064,8.75945,0.03757,36.15841,10.33622,1.13826,71.04408,1.09255,73.14135,12.46262,13.00469,11.974,22.16008,6.762,5.80402
LNDC,13.05,0.72605,0.10234,5.59639,1.66835,18.84233,0.48105,0.30919,22.32,2.82044,0.15868,-63.61175,-4.65133,1.36751,18.82313,0.9282,25.28537,0.43573,10.88207,11.893,14.91508,8.585,1.65766
LOCO,9.5,0.65308,0.44951,-0.93087,1.69878,10.35778,0.96934,0.18122,63.968,2.26935,0.22115,-459.0654,,0.43803,33.89125,0.38967,33.93926,2.94445,6.46979,9.116,46.10867,7.179,1.78715
LOGI,34.96,1.52853,1.46717,3.72313,9.1326,14.12371,1.18945,1.21224,271.3951,9.67797,3.28976,-18.68457,16.08335,1.77205,0,1.37755,0,21.79578,-0.83211,220.9722,36.0076,204.2303,8.59412
LOGM,115.55,4.60031,3.86391,-3.70179,-1.19389,19.35576,1.05553,0.17924,271.654,-1.21006,4.8018,105.8352,13.98216,0.89577,0,,0,213.8021,48.11776,-11.977,79.47001,13.923,1.40667
LORL,41.65,-1.56958,-0.79741,9.39451,,0,5.40728,5.41201,-7.897,,8.24818,711.795,10.72872,69.9229,0,,0,,,-8.77,,167.669,
LOW,87.75,,,5.5012,,,,,,,0.83133,,,1.05589,265.0094,0.114,289.3751,,,,,,
LOXO,115.37,-5.30796,3.81721,12.61041,-715.4742,0.76006,-5.31023,-5.24176,-152.271,-698.9484,20.87898,45.37381,,3.52849,0,,0,,,-148.876,,-148.876,-698.9484
LPCN,1.53,-0.38684,-0.83319,0.89257,,0,-0.38814,-0.42815,-21.18962,,1.00957,328.5688,,3.97459,0,,0,,,-20.98217,,-7.78287,
LPSN,16.35,-0.06477,-0.12598,0.79053,-8.14388,3.88378,-0.24901,-0.36754,9.459,-8.0822,0.96484,36.73422,,1.15484,0,,0,2.26847,6.81536,-17.689,73.40732,-20.691,-9.4533
LQ,18.91,2.58031,-0.30335,5.53679,12.31576,8.40368,0.18926,1.29925,267.256,4.13724,1.20029,431458.3,2.36055,1.14591,202.3063,,204.4274,-3.74501,3.69292,40.571,54.7033,151.965,15.51319
LPTH,2.2,0.39395,0.06983,0.67729,9.17023,1.27946,0.35557,0.27089,6.25798,11.85085,0.3131,-73.8868,,3.87457,30.02168,2.74486,34.45341,42.4463,20.2444,2.12332,46.03615,7.10597,21.25571
LQDT,6.5,-1.00349,-0.94109,2.71658,-14.66798,8.25058,-1.22699,-1.1812,-31.603,-14.67993,3.0344,24.53857,,1.95695,0,1.69756,0,-13.63495,-10.69346,-37.414,53.30097,-37.245,-14.30503
LRCX,203.16,5.60973,8.49855,26.82311,26.96235,53.35606,9.42339,2.92737,2891.639,22.60742,35.74577,-442.7052,46.97029,2.47108,31.26064,2.08572,54.07734,37.10973,24.62927,2556.014,45.98599,690.572,7.22518
LSCC,5.57,-0.10353,0.20916,-0.81625,-12.33803,3.14615,-0.36969,-0.57456,49.025,-18.06219,0.90235,13.32938,,3.1486,137.6558,2.19336,138.3485,-19.33993,6.68618,-69.713,56.11422,-70.562,-18.28216
LSXMA,41.1,3.10817,4.22567,-43.37016,27.52346,15.55871,2.23963,1.37664,2275,19.90427,0.51514,22.67962,,0.23649,65.78457,,65.83358,9.1498,,1068,52.74067,462,13.59893
LTRX,2.06,-0.00635,0.06189,0.64543,-1.14132,2.47932,-0.00671,-0.03606,0.723,-0.46725,0.46339,417.6724,,2.15264,0.13195,1.40985,0.42884,1.01586,-0.289,-0.529,53.86655,-0.63,-1.41541
LTRPA,10.75,-19.2,2.06667,-48.96275,-115.3601,20.92,9.48533,-6.25333,219,-115.3601,9.72593,-1359.991,,2.80914,166.0377,,167.6887,-5.30973,56.90175,-1810,,-469,-105.3537
LUB,2.78,-0.09833,-0.06648,4.08589,-4.08326,12.70577,-0.58013,-0.74919,13.355,-5.41392,0.0277,12.78067,,0.37119,21.80092,0.27081,22.01161,-0.24211,1.43949,-18.262,68.71517,-22.149,-5.89455
LULU,89.12,3.12919,2.43375,10.82749,17.2129,19.45088,2.53003,2.33917,602.761,17.36378,6.82107,33.00501,4.69905,4.90872,0,3.78239,0,17.5788,14.09209,459.998,52.80085,317.956,12.00205
LUNA,3.24,0.01529,-0.01517,1.67858,-0.24082,1.60279,-0.07562,-0.0785,2.41526,-0.72314,1.35543,-739.4467,,3.98022,1.36114,3.51138,5.15017,12.0558,11.87977,-0.33436,39.20825,-2.08549,-4.19272
LUV,57.28,5.46827,2.33264,15.37166,16.60212,35.12567,3.4461,3.45057,4733,15.35591,5.56112,-5.09376,43.81723,0.69732,32.64621,0.6365,35.98274,3.92118,4.37825,3252,68.60004,2078,9.81485
LVS,71.9,4.97383,0.96247,8.1166,26.8359,16.24976,2.90707,2.8765,4690,23.69197,3.06591,35.21668,9.26567,1.08786,143.9088,1.07191,148.4676,11.73486,2.9648,3052,49.65844,2280,21.23118
LXFR,12.8,0.91775,0.77166,2.97014,4.64537,16.53066,0.54773,0.20268,59.4,2.69658,0.54907,-360.5856,-43.74278,2.02962,57.79421,1.05569,67.03635,20.81165,-2.91309,11.9,24.60911,5.5,1.24632
LXFT,40.95,2.95639,1.56149,7.05834,6.90807,25.70135,1.7183,1.72967,89.431,8.97486,2.0508,10.16069,8.65558,3.41118,0,3.36334,0.11327,14.34778,23.70767,64.324,37.4877,59.042,6.72448
LYB,105.68,13.15789,5.62406,19.79914,15.83343,86.42607,10.20802,10.21412,6659,15.92913,7.17342,43.94288,15.47218,2.45719,95.53023,1.57442,96.31244,17.91661,-5.33177,5493,18.70433,4073,11.81997
LZB,29.95,2.39886,1.93052,10.52953,8.0187,32.47699,1.72832,1.72552,157.916,8.60098,3.21605,-3.84058,2.18439,2.59343,0.04221,1.65276,0.08137,6.0632,5.43382,126.601,39.6259,83.782,5.38897
M,29.74,6.38149,2.35639,4.22572,7.31972,80.94842,2.6323,3.18011,2613,6.06756,4.77362,58.94337,-0.35756,1.4668,103.3139,0.4465,103.7018,1.77334,-2.14843,1508,38.99424,977,3.89338
