RGNX,76.8,1.76373,0.34778,9.3837,34.47084,4.48037,-2.44893,1.38714,52.127,-704.0219,7.20586,468.842,,17.66053,0,,0,28996.92,,53.063,97.17134,53.063,37.28193,,-73.169,,,,,,,1023950,20.7181,,2465.46,,,,9.3837,125.66007,-229.867,-73.169,,37.28193,223.159,381748.2,,17.32226,,,,142.329,,,,,,0,149.5659,,11.048,19.60417,20.54675,2960.181
CORI,8.14,-1.60295,-1.37205,0.80475,-133.6836,1.058,-1.64388,-1.65229,-45.421,-149.9686,2.60718,-19.54451,,8.10735,188.6365,7.94889,188.7686,36.96392,-5.75689,-57.618,24.4164,-57.625,-156.0553,-39.761,-47.7891,1.53842,0.083,-21.82557,57.49,65.255,-1.644018,173361.5,-299.6698,-5.70632,297.794,-13.084,-15.759,-79.83596,1.00495,-17.24654,-25.664,-47.78,1.096081,-156.0364,,-270539.9,,7.966527,0,94.221,12.0224,36.926,-0.15,81.365,122.475,-3.183,,0,-1.12986,-11.296,-47.887,-60.66109,-68.25423,12.45242
GME,14.63,1.90846,-1.05906,3.54367,1.00519,89.69193,4.37307,0.45023,625,0.8705,2.42591,-52.48432,,1.52433,37.49027,0.44908,37.49027,-5.46948,0.74915,36.5,32.86512,45.9,0.50369,138,443.8666,1.30307,-4.2,23.19702,-25.5,-12.2,0.755665,414213.6,2.06181,8.50267,1431.286,89.80006,55.4,2.419406,21.42787,-20.37214,571.4,464.7,90.88275,0.40054,,2086.364,1.2,0.1635955,0,247.2,4.84962,9112.7,-21.8,2100.3,4308.4,-113.4,1.372,10.38961,-86.64767,-531.9,-107.6,1.02093,1.45449,4.95721
FSCT,35.93,-1.461901,0.08834,2.98494,-38.99583,6.21616,-1.77103,-1.62174,-85.788,-40.46072,5.68719,83.89508,,2.09501,11.75033,2.09406,17.95783,41.54258,,-92.448,73.53555,-71.09,-24.67244,-87.416,-67.515,,17.445,-44.67561,125.859,-1.875,-1.771027,290547.3,67.20456,-63.26511,1437.662,-25.88,-26.825,-43.17561,2.98494,10.07478,-201.999,-89.366,5.793801,-39.13723,428.2581,-71685.12,-17.304,5.964769,0,223.019,235.4539,236.215,-7.5,267.395,353.623,-4.517,,0,70.41015,24.454,3.357,-23.18854,-47.77167,34.59314
DNR,4.78,0.62835,-0.02481,1.71636,24.6712,2.94133,0.07818,0.11542,506.89,4.11582,0.00021,60.00365,-43.44077,0.45736,423.5442,,442.3305,28.23702,-14.38756,57.594,102.9094,49,4.05775,275.812,30.952,3.32661,,29.55799,,-31.287,0.07817721,1373795,8.27719,0.98558,2088.607,172.113,141.711,0.7881519,1.71636,111.31035,3052.96,46.5,2.853564,4.76943,,55745.16,6.064,1.591822,0,0.085,,1207.566,144.035,3713.242,4486.782,-356.452,,0,105.5318,91.627,-10.184,1.11421,1.2297,14.33054
GMS,26.0,2.88882,1.53866,-1.72578,4.74499,59.56544,1.27982,1.33472,181.26,3.33884,0.88721,-22.57434,,2.70962,100.0261,1.68695,102.8363,3.38598,16.67384,83.854,32.59351,56.271,2.24056,,53.96121,,,,,,,545971.5,10.28667,3.08446,1072.396,,,,14.10921,-32.51475,559.449,80.412,,3.33884,16.53019,12232.83,,0.427,,,7.70448,2511.469,,,,,,0,12.1868,,64.875,3.95193,4.75851,8.29284
MCK,136.04,1.79904,16.76077,-25.85149,0.30717,996.9235,3.8799,-3.98855,4077,0.11471,13.22772,-134.5257,,1.01229,68.85965,0.5677,80.37536,5.98403,11.286,239,5.36771,-805,-0.27597,770,810.9,1.26172,-740,33.43489,-1577,-969,0.2966507,2671244,-7.70372,5.88701,27152.97,1013,-1038,1.274108,48.53465,-14.77512,5208,2725,996.9235,0.11471,7.75135,-7371.795,-851,0.13032,0,2672,12.48404,208357,-948,44628,60381,-580,1.048,0.999706,-116.6971,3022,3503,-0.94767,-2.50894,4.9483
ADM,46.34,3.60598,-2.91293,26.40787,2.20317,107.9437,1.98675,1.94843,2476,2.64516,1.42576,14.5707,,1.57365,35.53812,0.83447,48.04612,3.58954,,1615,5.74748,1107,1.8186,1377,1136.42,1.02282,0,55.55677,-750,1473,2.106818,1960575,6.17522,,25532.35,611,375,4.498005,33.50984,12.95708,8203,1713,106.3427,2.63175,,35654.95,2376,0.41607,0,797,6.25828,61366,382,11330,30158,-1049,1.064,2.89167,-17.91522,-3574,-1656,2.76477,4.15294,-2.51628
ADI,96.4,3.24262,1.16249,-18.16951,25.1776,16.09721,2.20502,1.12813,2360.961,16.22094,2.1745,285.0443,-0.55414,1.5272,65.43419,1.14251,65.96322,31.80111,13.58795,1248.863,63.95558,419.799,7.07319,1048.992,772.8246,1.2264,5.766998,63.90643,86.769,-456.222,2.068614,392598,4.08525,6.10014,35053.5,664.608,464.427,5.441051,28.53986,5.78542,6175.924,882.948,14.57271,20.791,80.80791,27769.21,-52.09,5.952388,0,806.517,3.61127,6006.749,6110.068,9087.15,20776.45,-204.098,1.554,1.991701,-55.96837,718.494,433.788,1.79273,2.09724,49.9571
RIGL,3.08,-0.64336,-0.59803,0.48788,-9794.223,0.00669,-0.62319,-0.64311,-87.696,-1739.34,0.57648,-22.95824,,5.1421,0,,0,-100,14.78803,-87.063,,-87.063,-9673.667,-78.884,-78.724,1.16018,2.011,,117.688,,-0.6173965,8737.864,-106.2469,,480.9261,,-24.734,-99.78505,0.48788,-22.44601,-94.3,-78.724,0.03549603,-9673.667,,-845271.9,23.415,559.8082,0,94.3,,0.9,,18.79,98.813,-0.164,,0,4.81469,-23.394,-80.509,-87.00253,-106.1071,-95.24765
HK,4.05,4.51207,-3.00275,7.0682,136.9039,1.96181,2.83834,3.88125,70.764,140.4061,2.38099,-101.0034,,3.1964,53.9624,,53.9624,-63.67572,8.76453,326.736,80.22337,577.404,214.1848,,379.1335,4.25815,,,,,,2450605,63.00054,-0.31098,662.6912,,,,7.0682,-47.73099,229.98,-68.421,,112.0409,,5248824,,2.27243,,,,291.622,,,,,,0,103.8398,,-446.357,33.47067,36.4704,-38.53524
XEL,46.59,5.44853,-1.7304,22.72826,19.14157,22.39201,2.30059,2.25495,3819.049,14.81936,0.22805,-9.20456,4.41846,0.67492,125.612,0.55556,138.4309,0.16972,2.40114,1684.059,92.40643,1148.723,10.06894,2275,1171,0.10758,,43.14376,-3,211,2.300589,1030120,10.15172,3.72269,23534.63,898,499,3.047486,22.72826,-5.38881,15888,1690,22.40471,14.76134,,103722.2,11,2.06289,1025,116,13.64011,11408.58,910,21592,43159,-3319,1.264,3.262503,2.553017,887,-881.626,2.72066,2.99871,1.13408
BRS,13.92,-2.337109,-1.93356,32.38796,-10.30048,40.90895,-3.74401,-5.77978,77.46097,-15.84637,10.70248,-39.16549,,2.29927,121.6011,1.94211,126.4231,6.61761,-0.85661,-228.974,18.16297,-204.167,-14.2974,-156.072,-132.1207,3.03334,0,113.701,30.259,245.813,-6.186845,356077.4,-16.56496,-0.31486,491.4149,14.12899,-110.608,-8.055931,33.09743,0.96173,1106.311,-119.979,40.94701,-15.84637,,-54398.72,0.1930084,0.34009,0,380.223,9.29193,1444.962,184.914,1873.717,3165.002,-46.287,,0,-18.8695,-10.237,-68.296,-6.580569,-7.539257,3.17458
PTIE,2.59,-1.71596,-1.28427,1.49373,,0,-1.82209,-1.72782,-11.285,,1.55667,22.48136,,14.36544,0,,0,,,-11.328,,-11.328,,,-11.911,2.70341,,,,,,0,-83.8459,,14.82534,,,,1.49373,-36.74062,-10.734,-11.911,,,,-1258667,,,,,,0,,,,,,0,4.31831,,-8.428,-79.04543,-83.8459,
NSSC,16.8,0.4551168,0.25612,2.78191,8.42741,4.78241,0.29697,0.38805,9.006,7.20466,0.23225,92.9689,20.18497,5.76129,3.34975,2.77211,3.34975,6.69486,4.25884,7.508,35.99534,7.174,7.956083,6.378,5.599,0.38453,-1.098,114.9288,0.049,0,0.2969662,81898.27,12.64108,83.50549,308.8246,2.266001,1.912,9.639986,3.19,87.57993,-2.347,6.295,4.634242,8.32649,63.95208,6256.131,,3.487186,0,4.347,2.26895,90.17,-1.3,11.176,70.21,-1.414,,0,25.61098,1.863,4.829,10.53335,12.05684,5.15575
BRO,28.12,2.255419,1.82729,-2.19918,25.60447,10.91603,1.95698,1.73572,605.179,23.90426,2.09758,-36.0433,25.06865,1.26916,30.73523,,35.06643,7.82253,9.40955,457.196,,289.521,15.44442,488.038,270.0315,0.69769,-6.939,,-130.032,-5,0.9510511,225854.2,11.16465,13.0182,7707.145,,128.112,7.270431,10.03569,6.77281,392.46,456.765,6.73367,23.8405,24.00838,35270.52,-33.045,4.01889,0,579.088,,1917.728,-96.75,3142.786,5615.083,-24.192,0.33475,1.066856,-7.069021,79.481,321.019,5.478498,7.555676,6.09625
TBPH,24.66,-5.5674,-2.00518,1.1571,-1330.245,0.3908,-5.58918,-5.63892,-262.426,-1765.963,7.63771,3.42247,,4.24817,353.2954,4.08448,353.2954,169.4849,-34.75614,-276.718,69.48783,-297.573,-1443.268,-263.164,-292.605,1.92414,-1.68,-16.9553,-2.324,,-5.688512,60641.18,-166.5429,-31.15362,1298.939,-64.076,-62.806,-61.47699,1.1571,-13.61672,-194.517,-263.711,0.2938952,-1342.119,,-875214.7,-8.523,65.54073,0,418.531,0.41345,20.618,0,379.355,480.108,-2.406,,0,-27.65911,49.825,-105.791,-55.71761,-65.11558,-38.13053
OPNT,13.79,,-0.98331,2.28622,-43.97798,3.81024,,-6.00187,-7.56116,,4.38611,-136.5602,,2.42786,0,,0,9298.455,,-7.55093,59.94241,-8.30356,-48.17272,,,-0.45512,,,,,,,-162.5553,,35.81847,,,,2.29279,-41.34724,-11.346,,,-43.80637,,,,2.07799,,,,17.23706,,,,,,,-339.4847,,-4.44839,-70.5123,-112.4582,15.01525
BRC,39.2,2.42193,1.53132,4.85434,12.37264,22.20027,1.82545,1.93504,169.772,11.37431,2.5298,14.13064,-1.34182,2.34324,0.48744,1.70632,0.48744,8.15216,0.76853,142.683,50.16507,101.596,8.78639,131.015,94.843,1.08924,0.06299973,40.11999,19.728,-11.698,1.825449,185010.2,14.5271,94.37893,2010.071,43.91599,37.709,10.99202,14.19762,1.049,-127.322,126.632,21.42805,12.24154,25.00151,16255.71,0.5319999,1.72455,0,130.903,5.45381,1165.564,-113.25,232.975,1033.407,-15.167,0.794,2.117347,5.38687,46.762,80.398,10.00765,11.99804,5.36553
SSKN,1.85,3.44032,0.99828,0.07581,-50.13543,9.39504,4.66963,-0.83012,2.642,-59.46771,0.78024,50.47187,,1.14929,34.67966,0.81183,53.16807,-8.89108,157.3764,-18.72,54.11676,5.015,16.36589,,12.67235,0.71748,,,,,,312683.7,30.96252,-1.04947,13.76434,,,,4.52273,46.94397,7.114,-6.903,,-61.09062,4.22738,51173.47,,0.44918,,,4.9342,30.643,,,,,,,56.97879,,3.256,12.54346,15.8147,-1.89217
SCKT,2.45,0.12988,0.14577,1.35158,7.45572,2.73913,0.19325,0.07714,1.79091,10.98512,0.35293,-167.2105,,1.38029,7.13372,0.97473,34.87051,-29.18897,9.42979,1.39496,53.66107,0.60524,3.08092,,1.21608,-0.69593,,,,,,,4.07843,21.01679,14.4035,,,,2.1046,-33.13972,2.23965,2.33827,,7.10092,13.77745,,,0.7332,,,4.41756,19.64478,,,,,,,-95.62892,,1.04544,2.99958,3.91284,-8.05541
HQY,77.8,1.15973,0.8953,5.01999,24.19224,3.87382,0.76813,0.89802,76.021,22.73783,4.36711,57.60865,57.00626,17.70806,0,17.69774,0,26.13269,37.86322,56.891,59.6419,56.06,22.97466,52.189,47.512,1.41153,10.167,180.8331,14.564,,0.7681314,237593,16.30082,,4773.823,25.06,20.539,15.52421,6.42478,62.8996,-269.835,52.189,3.710754,23.31522,84.65125,54586.17,-0.18,19.56421,0,269.835,278.9717,244.008,0,17.154,418.031,-33.383,,0,68.27568,22.704,56.394,15.55321,16.16911,28.57549
HL,3.64,0.12303,-0.01145,3.73344,10.56128,1.43869,-0.1951,-0.18266,158.926,-0.63,0.61685,-69.93289,,3.15787,36.17662,2.61616,36.55595,-1.98886,12.46362,7.605,27.97788,-72.665,-12.5427,64.643,-77.5308,0.21202,-1.225,35.87688,6.742,29.702,-0.06057213,401775,-4.83028,0.6984,1426.25,48.96301,11.949,-1.045689,3.73344,-10.4231,299.402,-39.732,1.45391,1.32275,,-50393.43,-0.53,2.48069,0,246.927,7.08036,574.94,-6.986,676.602,2398.091,-98.038,0.01,0.2747253,-174.4821,16.383,-4.576,-3.00186,-3.16565,-12.55453
KOOL,0.441,0.6881,-0.79688,-0.30909,-83.09463,1.11636,,0.74415,-8.806,,0.25013,-28.10377,,1.61048,22.48805,0.79406,22.48805,-42.58918,,-10.205,35.45383,7.261,55.91776,,,-0.92797,,,,,,,22.75213,-16.36159,8.15889,,,,2.78844,-85.63841,4.328,,,-89.66699,,,,0.71689,,,1.6764,11.381,,,,,,,113.5421,,-8.124,13.12747,14.67492,-18.73036
GNMX,1.03,-0.68637,-0.63175,0.38247,,0,-0.83295,-0.7244,-32.413,,0.44694,50.10707,,5.76514,0,,0,,,-32.506,,-32.506,,,-34.714,1.02369,,,,,,0,-136.0738,-5416.667,61.11738,,,,0.38247,-16.14265,-26.52,-34.714,,,,-1912118,,,,,,0,,,,,,0,37.42117,,-29.839,-112.1554,-136.0738,
DEO,145.53,6.98199,2.1391,-6.13131,30.29854,25.52437,5.80792,5.97572,5416.986,29.53527,2.21662,8.47913,7.16092,1.3098,81.36464,0.6316,105.3316,1.69755,2.52204,4878.726,61.72383,3763.853,24.31121,,3663.343,0.70808,,,,,,535102.2,29.34626,,88647.27,,,,21.08661,-2.63663,12442.14,4782.183,,30.33967,65.77993,130089.8,,5.51277,,,0.96356,16080.36,,,,,2.92962,2.143888,18.32446,,1347.634,9.79911,14.08726,7.60177
IAG,6.05,1.79281,0.21381,6.06388,54.13004,2.45151,0.13773,1.19684,366.9,55.53932,1.78328,328.7748,3.85551,4.62226,13.87514,3.82879,14.08018,20.72937,-5.50739,674.1,16.8596,561.9,49.90861,580.6,64.38836,-0.37254,0,19.13079,15.1,-0.2,1.072941,240355.7,22.13686,,2843.592,117.5,52.6,14.9352,6.06388,1.38459,-433.6,87.3,2.342032,58.67351,28.37916,119958.2,1.5,2.47506,0,831.9,4.65497,1148.9,-117,709.5,4026.3,-210.4,,0,2963.939,106,100.2,14.56383,16.87463,11.77157
SEB,3940.06,267.3957,67.48964,2919.995,4.39138,5116.398,306.6934,162.3169,386,7.35066,1166.119,-67.05882,5.51127,3.68869,15.27209,2.67598,21.73786,12.86633,-1.25973,369,9.73451,190,3.172483,235,359,0.84446,,31.53327,,7,306.6935,507542.4,5.703137,,4608.456,129,98,8.637954,2919.995,-12.71303,-622,427,4962.625,6.1613,58.33488,25593.22,7,0.76949,198,1365,6.59671,5989,66,1875,5255,-173,,0.1522819,-44.60641,8,79,3.77621,4.473219,9.70874
DISH,33.55,3.45883,-4.90325,-35.69531,10.50482,27.74312,2.27317,1.70506,2737.47,11.46581,4.88232,-4.194132,3.61656,0.73856,206.8593,0.66445,220.6331,-6.02859,1.77206,1553.958,28.15935,890.534,6.77972,1568.623,1157.921,1.15482,7.991,29.91811,28.574,-66.931,1.719663,833500.1,14.26761,,15521.69,722.4781,529.974,4.059237,15.6916,-31.35573,13881.92,2093.17,27.53825,10.96692,,56509,13.924,1.09543,0,2279.063,26.46566,14169.5,-116.561,21596.16,30154.93,-5142.949,,0,-44.01728,751.551,-2504.28,3.2235,3.87306,-5.773067
TNXP,4.18,-3.00983,-2.77011,2.30826,,0,-3.1692,-3.01065,-23.133,,2.40338,30.473,,8.74873,0,,0,,,-22.994,,-22.994,,,-21.123,3.05486,,,,,,0,-113.31,,34.85845,,,,2.32324,18.37019,-19.253,-21.123,,,,-1642429,,,,,,0,,,,,,0,73.15594,,-21.112,-102.7343,-113.2152,
GNMK,6.73,-1.00527,-0.89788,1.08422,-93.60372,1.13884,-1.20874,-1.12728,-50.911,-117.5746,1.18139,30.34873,,2.7932,23.76826,2.45169,45.23452,64.69884,20.738,-59.237,29.66732,-59.358,-97.90364,-59.268,-61.85,0.55589,0.017,-37.18628,87.554,-0.022,-1.20874,117270.8,-132.4837,-21.59475,367.9384,-9.049999,-10.802,-83.73837,1.12889,57.67548,-37.167,-61.749,1.026383,-97.70407,,-114812.4,10.1,6.150897,0,65.463,4.38005,60.629,7.152,61.813,111.107,-5.315,,0,1.3503,-6.052,-47.801,-67.76724,-96.1053,19.47778
USPH,99.6,2.555937,3.24866,-8.98907,13.08271,33.73726,1.46155,1.31139,66.006,8.15262,1.56378,-30.5135,-1.51775,1.66579,20.67053,,23.23949,11.04597,10.64814,38.44,22.0534,16.51,6.46003,54.728,18.37166,1.06398,,81.44585,,-12.823,1.428481,141609.3,8.29098,3.27814,1249.216,15.53101,13.051,8.812443,16.33559,34.77436,28.286,34.355,32.93962,9.04837,30.53722,9148,-1.007,2.97044,0,19.813,,424.828,6.773,98.533,417.622,-7.095,0.592,0.9236948,-14.18447,15.531,40.908,6.8159,10.26514,15.69295
VEEV,78.6,1.06679,1.51786,5.92966,21.76563,4.68495,0.9882,1.04016,171.833,23.13896,6.41381,16.77112,54.09692,3.38056,0,,0,22.39128,39.54823,166.799,69.20465,150.253,20.77613,149.074,141.966,1.40183,7.839,180.5597,20.773,,0.9237707,333118.4,17.85176,,11222.68,47.552,46.095,17.8041,6.80584,38.91197,-918.308,158.634,4.461,23.06402,47.89752,69209.12,-16.618,15.51808,0,918.308,,723.2,,615.786,1317.655,-11.367,,0,59.42371,150.585,234.306,12.99026,17.49115,23.8248
HA,36.35,2.794406,-1.0944,14.11467,14.8227,52.10345,5.68329,4.7433,492.8361,15.2304,10.32337,-10.56009,36.85712,0.72975,59.50127,0.69961,66.54029,9.7661,6.55567,396.168,32.55145,251.495,9.15574,423.575,303.5614,1.33753,-20.245,26.72323,-100,-20.395,4.865201,412440.7,32.57861,,1830.317,71.587,37.321,13.6221,16.50953,-10.88286,33.617,479.59,50.46764,14.4226,,37762.01,23.598,0.66633,0,524.133,74.95253,2746.855,-61.486,2284.179,2974.444,-341.515,,1.320495,17.17002,225.545,-57.696,8.64749,13.13866,9.62824
AHPAU,10.25,,-0.07268,9.60897,,0,-0.47523,-0.50345,-5.53201,,0.00321,-191.8689,,0.0532,0,,0.10071,,,-2.37042,,-4.7126,,,-4.43609,,,,,,,0,-1.57579,,702.615,,,,9.60897,-5.05967,0.20051,-2.09391,,,,-592605,,,,,,0,,,,,,,-8180.428,,-0.6867,-0.7585,-0.76487,
HF,34.69,3.78804,0.77318,4.17272,14.48986,14.95004,3.43709,3.24482,121.363,33.09849,4.88671,-15.4027,23.82723,1.14587,0.03552,,410.5235,-5.17845,16.42079,188.05,43.42908,133.772,22.21056,159.123,136.36,0.84636,-14.101,170.1417,-5.933,-0.062,3.437085,613329.9,62.0402,,1338.349,12.399,6.917999,39.14077,5.97525,-27.54815,768.1,201.728,15.36248,31.2225,42.96605,136224,0,2.252199,958.841,191.084,,602.29,-0.302,2020.14,1323.283,-6.579,,0,52.69957,-1.923,31.149,10.55584,44.2681,11.80393
EAF,18.11,2.751947,-3.23395,-1.82942,37.57137,2.97106,0.35096,-204858.8,402.827,0.62294,0.45785,1096.758,-16.0581,3.33233,-514.6061,2.26295,-533.5768,331.4525,-15.09507,276.038,43.83277,350.393,39.02226,33.859,106.068,,,22.4213,0,1129.49,0.0000001161237,1250600,250.5527,5.55288,5291.976,306.773,288.44,10.06809,-0.91384,,1335.286,3.431,0.0000006029866,30.74156,,488012.5,0.736,6.095469,0,138.373,2.78711,897.931,-32.995,1665.888,1467.178,-34.664,,0,459.9857,140.553,-977.384,26.6377,30.08428,100.8228
ALSN,40.41,5.124138,3.56552,-17.2104,29.88458,16.73103,2.5604,3.98349,928,23.29797,1.41844,106.3577,-3.20346,1.6422,358.6402,1.24771,360.3399,32.86573,1.09804,591,50.37098,572,23.57791,630,384.0607,1.24097,-122,30.06479,-866,-3,2.346667,898518.5,79.27928,7.00926,5477.313,264,221,9.185325,5.13548,-8.33593,2349,575,15.08,24.36109,10.59442,155555.6,,2.289928,0,195,7.62025,2426,388,3090,4260,-94,0.546,1.484781,162.4844,153,517,13.55611,15.00328,29.24192
WLFC,31.72,20.19069,-59.52834,47.37083,11.70124,42.93921,4.75024,9.38166,161.344,12.76995,2.07031,-20.33433,,,385.3716,,385.3716,-18.99875,13.74808,31.223,86.42195,58.72,22.88793,84.731,29.54649,0.51585,0.044,33.68989,26.296,93.221,2.684727,1721516,25.41513,1.8386,200.4886,40.568,23.213,1.261883,50.05052,24.108,1166.995,60.941,45.3373,11.70124,,112729,26.709,0.7270393,0,12.662,1.49268,266.835,190.04,1205.997,1724.505,-384.271,,0,241.0087,30.373,-369.924,4.00808,4.00808,12.1245
ALSK,1.68,0.68911,0.03775,3.02566,6.29018,4.25801,0.05121,0.01279,55.705,-1.60684,0.0984,400.0769,,1.19823,104.3312,1.09524,114.8367,-1.33789,-9.20399,-0.149,53.43937,0.527,0.17599,11.18,2.67505,-0.23067,,19.17227,0.239,-1.807,-0.04307704,387900.5,0.33138,1.34715,92.41196,14.127,5.447,-0.6089079,3.02566,-38.75655,179.312,3.931,4.344176,-0.06589,46.09075,682.6758,-0.42,0.3945525,0,5.226,19.21091,226.146,1.012,254.007,446.552,-32.945,,0,-63.31038,13.421,2.005,0.08157,0.09114,-0.49413
JTPY,1.85,0.29886,0.00685,-0.54774,-1.73099,4.66843,-0.60503,-0.71278,4.524,-3.39054,0.43469,-146.0194,,1.00037,20.02472,,25.18463,9.47782,,-2.48,34.34708,-11.131,0.12472,,-9.61945,0.13482,,,,,,,-103.189,-0.0448,28.50623,,,,4.04237,-28.84209,8.989,-1.831,,-3.39894,266.4134,,,0.39069,,,,72.964,,,,,,,14.35918,,0.107,0.04335,0.11703,23.28332
VCTR,10.4,1.0515,,-4.23256,22.10895,6.96344,0.57608,0.671,132.818,9.3885,0.18095,140.4149,,,77.8372,,77.8372,4.27474,,45.26,75.42616,34.337,8.29532,,34.3214,,,,,,,1550307,11.11786,2.26241,729.7948,,,,5.86931,,298.139,46.763,,10.93416,,128603,,1.76308,,,,413.932,,,,,,0,2956.535,,,4.25,4.60169,20.48914
EAT,48.47,5.97528,2.99015,-18.18496,7.60521,65.52059,3.26264,2.78745,422.472,6.61754,0.30563,19.24159,9.43644,0.32076,-223.7652,0.2664,-224.9649,0.23352,2.23818,182.869,17.74831,132.743,4.242366,258.055,167.2104,0.01663,-89.938,31.29596,-365.256,-6.743,2.942888,54035.59,-23.97723,4.80804,2088.318,113.015,73.465,15.15755,-13.87979,21.92112,1355.606,231.163,61.47974,5.84436,14.62438,2437.45,15.952,0.679168,0,13.4,101.4763,3128.985,208.168,1947.487,1336.879,-102.573,1.104,3.13596,-9.204473,117.993,142.797,9.689422,14.322,-2.88256
ARKR,24.87,2.413761,-2.00085,7.65668,3.177479,44.27738,0.85996,1.03829,9.054008,4.17541,0.28019,-61.61352,-8.0217,0.31708,16.96784,0.25092,55.01642,1.83603,2.19774,3.702,73.0337,3.689,2.574719,7.008,3.03651,0.30508,0.022,152.5785,0.072,1.797,1.143869,117726.9,9.302971,5.19912,85.27352,0.7170006,-0.562,9.424747,11.60867,-10.10927,20.988,5.071,43.57887,2.37864,,2125.567,0.022,0.54791,10.998,0.963,18.75709,155.635,2.247,56.198,81.865,-13.904,1,4.020908,-36.16611,1.069,-7.033,5.141088,7.776647,1.646218
SHOP,152.68,-0.16073,-0.2991,15.22776,-7.23813,7.70048,-0.41759,-0.42926,-28.599,-5.94011,15.55984,-3.20547,,14.8753,0.99128,,1.08401,68.26949,95.27423,-42.299,56.80309,-42.299,-5.56372,-49.157,-39.995,,653.278,-994.86,574.831,,-0.4175937,253421.7,-4.1052,,15897.07,-12.751,-15.902,-5.543942,15.61975,47.68824,-1625.676,-39.995,7.030067,-5.56372,,-14099.67,-585.405,21.21279,0,1643.561,,760.265,,164.454,1782.536,-24.262,,0,6.9355,-1.875,-29.53,-3.70414,-4.04106,71.23587
ESV,7.07,0.11237,-0.93479,19.62576,-13.47756,4.89105,-0.89671,-1.02016,392.6,-10.63483,1.97735,-298.0914,,2.75371,58.03505,2.26199,58.03505,-11.48376,-12.72026,-318.1,30.87372,-408.1,-22.90234,3.100006,-169.7147,1.91927,,110.5643,0,229,-0.8679699,331277.8,-4.85406,-1.21578,3059.753,63.89999,-59.4,-2.108438,19.65824,16.87378,4122.9,-13.10001,5.542857,-17.78188,,-75870.37,41.1,1.727682,0,864.4,4.91885,1788.9,-537,5712.2,14533.7,-536.7,1.186,0.5657709,-143.7557,42,-341.9,-2.87448,-2.9922,-26.4886
SHOS,2.2,-3.06356,-2.98745,7.22628,-4.4585,72.81292,-4.09105,-3.65571,-56.899,-5.49742,0.62937,56.28978,,1.78353,23.41467,0.17064,93.45386,-14.93687,-6.85871,-82.912,20.70576,-82.992,-5.02069,,-92.87495,0.92841,,,,,,1093977,-40.16911,-7.09164,47.67448,,,,7.22628,-17.33256,139.024,-91.196,,-5.01585,,-54925.21,,0.02884,,,3.71873,1652.999,,,,,,,44.59291,,-67.821,-18.78457,-36.41174,-16.57032
IVTY,3.85,-2.07633,-2.1513,0.43965,-88.06015,2.31266,-2.20602,-2.18212,-33.418,-100.7547,1.3563,20.73443,,3.37662,276.2924,2.77329,317.8186,5.3419,,-37.898,68.66662,-37.898,-94.50637,,-37.615,,,,,,,249074.5,-231.0149,-13.66074,91.35708,,,,0.43965,-39.33277,0.985,-37.615,,-94.50637,,-235391.3,,2.27817,,,1.7163,40.101,,,,,,0,17.98021,,-37.303,-66.905,-87.54649,14.31626
CIDM,1.62,2.79177,0.9524,-1.27054,1.06822,3.0021,-0.50249,0.68764,18.715,-26.73345,0.51368,177.7712,,0.97164,,0.96126,,-9.80402,-3.55043,-18.094,71.15524,44.99,66.93704,,-11.61,0.27513,,,,,,650798.1,,0.05151,54.51855,,,,-0.60229,5.51371,50.34,-18.094,,-26.73345,2.53905,435625,,0.8055,,,20.24158,67.683,,,,,,0,137.7729,,21.472,33.24942,93.61408,-25.12446
HON,144.92,3.847986,3.89757,-7.21219,17.10431,54.06492,4.9487,2.25941,8241,17.02768,13.76301,10.28481,3.07945,1.36428,72.39557,1.11016,103.9329,9.48167,1.47903,7087,31.4283,1767,4.385287,6839,2323.202,0.98142,-880,54.03807,-2369,104,2.143505,316290.1,9.2829,372.4546,108260,2151,1863,4.354293,23.55643,-7.67881,8007,6909,52.49838,17.10431,36.24373,26580.15,1134,2.61283,5406,10280,6.03355,41434,1115,37042,60948,-1031,2.178,2.056307,-64.21168,1136,2987,3.140149,4.570839,5.50519
MLHR,38.75,2.638366,1.39053,11.14647,7.45391,39.51409,2.52674,2.12732,217,7.05947,3.56399,-3.43267,14.37246,1.55969,41.37827,1.16723,41.37827,7.06861,6.05335,168.2,36.66485,128.2,5.278629,168.1,152.3907,1.41032,,48.23565,,,2.268231,,20.4776,18.21698,2271.683,43.99998,38.5,13.92169,11.14647,-5.47334,62.5,173.8,39.48182,7.06337,27.10839,,,0.9702429,0,212.5,9.58196,2381.3,,688.8,1479.5,,0.605,1.858065,4.002543,,83.8,9.024338,13.02051,4.5255
